PaperID,Title,Authors,Year,Venue
53e997bab7602d9701fa0ae6,Performance Measurements of Tertiary Storage Devices.,"['Theodore Johnson', 'Ethan L. Miller']",1998,VLDB
5550439745ce0a409eb4851a,The Complexity of Fully Materialized Coalesced Cubes.,"['Yannis Sismanis', 'Nick Roussopoulos']",2004,VLDB
53e99fd6b7602d97028b5e0b,AgFlow: Agent-based Cross-Enterprise Workflow Management System.,"['Liangzhao Zeng', 'Boualem Benatallah', 'Phuong Nguyen', 'Anne H. H. Ngu']",2001,VLDB
53e9a2e4b7602d9702bebb73,XML Schemas in Oracle XML DB.,"['Ravi Murthy', 'Sandeepan Banerjee']",2003,VLDB
53e99bf0b7602d970249add4,XISS/R: XML Indexing and Storage System using RDBMS.,"['Philip J. Harding', 'Quanzhong Li', 'Bongki Moon']",2003,VLDB
53e9b7f5b7602d97043a8dc5,"Very Large Databases: How Large, How Different?",['David Vaskevitch'],1995,VLDB
53e9b061b7602d9703ac4f49,Production Database Systems: Making Them Easy is Hard Work.,['David Campbell'],2004,VLDB
53e9b92ab7602d9704516f07,Processing Object-Oriented Queries with Invertible Late Bound Functions.,"['Staffan Flodin', 'Tore Risch']",1995,VLDB
53e9bd7bb7602d9704a1bbc7,CachePortal II: Acceleration of Very Large Scale Data Center-Hosted Database-driven Web Applications.,"['Wen-Syan Li', 'Oliver Po', 'Wang-Pin Hsiung', 'K. Selçuk Candan', 'Divyakant Agrawal', 'Yusuf Akca', 'Kunihiro Taniguchi']",2003,VLDB
53e9b403b7602d9703ef8825,Analysis and design of approximate queries over XML documents using statistical techniques.,['Stefania Marrara'],2003,VLDB PhD Workshop
53e99a57b7602d97022bf9fc,Inference and Prediction of Uncertain Events in Active Systems: A Language and Execution Model.,['Segev Wasserkrug'],2003,VLDB PhD Workshop
53e9bac9b7602d97046f980f,Fast High-Dimensional Data Search in Incomplete Databases.,"['Beng Chin Ooi', 'Cheng Hian Goh', 'Kian-Lee Tan']",1998,VLDB
53e9b2eab7602d9703da591b,Benchmarking Spatial Join Operations with Spatial Output.,"['Erik G. Hoel', 'Hanan Samet']",1995,VLDB
53e9a246b7602d9702b4bfed,MARS: A System for Publishing XML from Mixed and Redundant Storage.,"['Alin Deutsch', 'Val Tannen']",2003,VLDB
53e9b8a1b7602d970447e1ca,Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions.,"['Felipe Cariño', ""William O'Connell""]",1998,VLDB
53e9b19cb7602d9703c28004,WISE-Integrator: An Automatic Integrator of Web Search Interfaces for E-Commerce.,"['Hai He', 'Weiyi Meng', 'Clement T. Yu', 'Zonghuan Wu']",2003,VLDB
53e9af26b7602d97039606a7,Retrieval of Composite Multimedia Objects.,"['Surajit Chaudhuri', 'Shahram Ghandeharizadeh', 'Cyrus Shahabi']",1995,VLDB
53e9a6d7b7602d9703009baf,Sensor Data Mining: Similarity Search and Pattern Analysis.,['Christos Faloutsos'],2002,VLDB
53e9b879b7602d97044479f1,Expiring Data in a Warehouse.,"['Hector Garcia-Molina', 'Wilburt Labio', 'Jun Yang 0001']",1998,VLDB
53e9b326b7602d9703df2914,Operating System Extensions for the Teradata Parallel VLDB.,"['John Catozzi', 'Sorana Rabinovici']",2001,VLDB
53e99867b7602d97020a4555,PUBLIC: A Decision Tree Classifier that Integrates Building and Pruning.,"['Rajeev Rastogi', 'Kyuseok Shim']",1998,VLDB
53e9a8f1b7602d970323e6f5,CORDS: Automatic Generation of Correlation Statistics in DB2.,"['Ihab F. Ilyas', 'Volker Markl', 'Peter J. Haas', 'Paul G. Brown', 'Ashraf Aboulnaga']",2004,VLDB
53e99d3db7602d97025f2435,GeMBASE: A Geometric Mediator for Brain Analysis with Surface Ensembles.,"['Simone Santini', 'Amarnath Gupta']",2002,VLDB
53e9b627b7602d970417f74c,Information Integration: The MOMIS Project Demonstration.,"['Domenico Beneventano', 'Sonia Bergamaschi', 'Silvana Castano', 'Alberto Corni', 'R. Guidetti', 'G. Malvezzi', 'Michele Melchiori', 'Maurizio Vincini']",2000,VLDB
53e9b58db7602d97040cf69a,"Data Morphing: An Adaptive, Cache-Conscious Storage Technique.","['Richard A. Hankins', 'Jignesh M. Patel']",2003,VLDB
53e997e3b7602d9701fd9553,Integrating Reliable Memory in Databases.,"['Wee Teck Ng', 'Peter M. Chen']",1997,VLDB
53e99a26b7602d9702280bf7,Controlling Access to Published Data Using Cryptography.,"['Gerome Miklau', 'Dan Suciu']",2003,VLDB
53e9a855b7602d970319d0ac,Improving Adaptable Similarity Query Processing by Using Approximations.,"['Mihael Ankerst', 'Bernhard Braunmüller', 'Hans-Peter Kriegel', 'Thomas Seidl']",1998,VLDB
53e9b321b7602d9703dede5b,Primitives for Workload Summarization and Implications for SQL.,"['Surajit Chaudhuri', 'Prasanna Ganesan', 'Vivek R. Narasayya']",2003,VLDB
53e9b9b4b7602d97045a8a53,Multi-Dimensional Substring Selectivity Estimation.,"['H. V. Jagadish', 'Olga Kapitskaia', 'Raymond T. Ng', 'Divesh Srivastava']",1999,VLDB
53e9b693b7602d9704206a60,Building Hierarchical Classifiers Using Class Proximity.,"['Ke Wang', 'Senqiang Zhou', 'Shiang Chen Liew']",1999,VLDB
53e99d65b7602d970261fea2,Hierarchical Prefix Cubes for Range-Sum Queries.,"['Chee Yong Chan', 'Yannis E. Ioannidis']",1999,VLDB
53e99ebdb7602d9702783846,Accessing a Relational Database through an Object-Oriented Database Interface.,"['Jack A. Orenstein', 'D. N. Kamber']",1995,VLDB
53e9a4f3b7602d9702e1546b,SMOOTH - A Distributed Multimedia Database System.,"['Harald Kosch', 'László Böszörményi', 'Alexander Bachlechner', 'Christian Hanin', 'Christian Hofbauer', 'Margit Lang', 'Carmen Riedler', 'Roland Tusch']",2001,VLDB
53e9ba60b7602d970467bb1f,P*TIME: Highly Scalable OLTP DBMS for Managing Update-Intensive Stream Workload.,"['Sang Kyun Cha', 'Changbin Song']",2004,VLDB
56d876d8dabfae2eee1e94f9,GHOST: Fine Granularity Buffering of Indexes.,"['Cheng Hian Goh', 'Beng Chin Ooi', 'D. Sim', 'Kian-Lee Tan']",1999,VLDB
53e9a3a5b7602d9702cb466e,DataBlitz: A High Performance Main-Memory Storage Manager.,"['Jerry Baulier', 'Philip Bohannon', 'S. Gogate', 'S. Joshi', 'C. Gupta', 'A. Khivesera', 'Henry F. Korth', 'Peter McIlroy', 'J. Miller', 'P. P. S. Narayan', 'M. Nemeth', 'Rajeev Rastogi', 'Abraham Silberschatz', 'S. Sudarshan 0001']",1998,VLDB
555045c145ce0a409eb59324,Privacy-Preserving Indexing of Documents on the Network.,"['Mayank Bawa', 'Roberto J. Bayardo Jr.', 'Rakesh Agrawal']",2003,VLDB
53e9b421b7602d9703f19f25,Query Optimization for XML.,"['Jason McHugh', 'Jennifer Widom']",1999,VLDB
555045c145ce0a409eb59327,Relational Databases for Querying XML Documents: Limitations and Opportunities.,"['Jayavel Shanmugasundaram', 'Kristin Tufte', 'Chun Zhang', 'Gang He', 'David J. DeWitt', 'Jeffrey F. Naughton']",1999,VLDB
53e9ab25b7602d97034ad881,"Don't Be Lazy, Be Consistent: Postgres-R, A New Way to Implement Database Replication.","['Bettina Kemme', 'Gustavo Alonso']",2000,VLDB
55323c5345cec66b6f9dbcd2,Fast and Accurate Text Classification via Multiple Linear Discriminant Projections.,"['Soumen Chakrabarti', 'Shourya Roy', 'Mahesh V. Soundalgekar']",2002,VLDB
55323c5345cec66b6f9dbcc2,A Case-Based Approach to Information Integration.,"['Maurizio Panti', 'Luca Spalazzi', 'Alberto Giretti']",2000,VLDB
55323c5345cec66b6f9dbcb5,ServiceGlobe: Distributing E-Services Across the Internet.,"['Markus Keidl', 'Stefan Seltzsam', 'Konrad Stocker', 'Alfons Kemper']",2002,VLDB
53e9ad7cb7602d970376efd7,Issues in Network Management in the Next Millennium.,"['Michael L. Brodie', 'Surajit Chaudhuri']",1999,VLDB
573698796e3b12023e738ef5,Web Services (Industrial Session).,['Felipe Cabrera'],2003,VLDB
53e9992bb7602d9702166d7a,Potter's Wheel: An Interactive Data Cleaning System.,"['Vijayshankar Raman', 'Joseph M. Hellerstein']",2001,VLDB
53e9b3ceb7602d9703ebdc7a,Processing Sliding Window Multi-Joins in Continuous Queries over Data Streams.,"['Lukasz Golab', 'M. Tamer Özsu']",2003,VLDB
53e9b5a8b7602d97040ecfc3,Combined Locking Approach for Scheduling Hard Real-Time Transactions in Real-Time Databases.,['Qiang Wang'],2003,VLDB PhD Workshop
53e9b017b7602d9703a73261,M-tree: An Efficient Access Method for Similarity Search in Metric Spaces.,"['Paolo Ciaccia', 'Marco Patella', 'Pavel Zezula']",1997,VLDB
573697ec6e3b12023e6c7802,Obtaining Complete Answers from Incomplete Databases.,['Alon Y. Levy'],1996,VLDB
53e9a2d6b7602d9702be2651,Best papers of VLDB 2003.,"['Johann Christoph Freytag', 'Serge Abiteboul', 'Michael J. Carey']",2004,VLDB J.
53e9b316b7602d9703de0310,HMAP - A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences.,"['Carlo Combi', 'Giuseppe Pozzi']",2001,VLDB J.
53e99beab7602d9702493ce9,A performance study of four index structures for set-valued attributes of low cardinality.,"['Sven Helmer', 'Guido Moerkotte']",2003,VLDB J.
53e9b7e8b7602d970439810b,Spatial and Temporal Content-Based Access to Hypervideo Databases.,"['Haitao Jiang', 'Ahmed K. Elmagarmid']",1998,VLDB J.
53e9a31fb7602d9702c2ca9a,Supporting top-k join queries in relational databases.,"['Ihab F. Ilyas', 'Walid G. Aref', 'Ahmed K. Elmagarmid']",2004,VLDB J.
53e9b63bb7602d970419a8cc,Checking the Temporal Integrity of Interactive Multimedia Documents.,"['Isabelle Mirbel', 'Barbara Pernici', 'Timos K. Sellis', 'S. Tserkezoglou', 'Michalis Vazirgiannis']",2000,VLDB J.
53e99f8db7602d9702865cc0,A graph-theoretic model for optimizing queries involving methods.,"['Chiang Lee', 'Chi-Sheng Shih', 'Yaw-Huei Chen']",2001,VLDB J.
53e9b355b7602d9703e30d93,An XML query engine for network-bound data.,"['Zachary G. Ives', 'Alon Y. Halevy', 'Daniel S. Weld']",2002,VLDB J.
53e9aaf3b7602d9703477666,Deadlock Detection in Distributed Database Systems: A New Algorithm and a Comparative Performance Analysis.,"['Natalija Krivokapic', 'Alfons Kemper', 'Ehud Gudes']",1999,VLDB J.
53e9aa32b7602d970339f742,Parallelising OODBMS Traversals: A Performance Evaluation,"['David J. DeWitt', 'Jeffrey F. Naughton', 'John C. Shafer', 'Shivakumar Venkataraman']",1996,VLDB J.
53e99f20b7602d97027ee76f,Progressive evaluation of nested aggregate queries.,"['Kian-Lee Tan', 'Cheng Hian Goh', 'Beng Chin Ooi']",2000,VLDB J.
53e9a45cb7602d9702d7891f,Introduction (Special Issue on Multimedia Databases).,"['M. Tamer Özsu', 'Stavros Christodoulakis']",1998,VLDB J.
53e9ac39b7602d9703600d7b,MIL Primitives for Querying a Fragmented World.,"['Peter A. Boncz', 'Martin L. Kersten']",1999,VLDB J.
53e9aef7b7602d97039280c8,An Asymptotically Optimal Multiversion B-Tree.,"['Bruno Becker', 'Stephan Gschwind', 'Thomas Ohler', 'Bernhard Seeger', 'Peter Widmayer']",1996,VLDB J.
53e9a297b7602d9702b9cf03,XML-enabled workflow management for e-services across heterogeneous platforms.,"['German Shegalov', 'Michael Gillmann', 'Gerhard Weikum']",2001,VLDB J.
53e9b8c1b7602d97044a0b8c,Business-to-business interactions: issues and enabling technologies.,"['Brahim Medjahed', 'Boualem Benatallah', 'Athman Bouguettaya', 'Anne H. H. Ngu', 'Ahmed K. Elmagarmid']",2003,VLDB J.
53e9b72cb7602d97042c4444,Algorithms and applications for answering ranked queries using ranked views.,"['Vagelis Hristidis', 'Yannis Papakonstantinou']",2004,VLDB J.
53e9a76db7602d97030a56db,Supporting efficient multimedia database exploration.,"['Wen-Syan Li', 'K. Selçuk Candan', 'Kyoji Hirata', 'Yoshinori Hara']",2001,VLDB J.
53e9b732b7602d97042cc037,Estimating Page Fetches for Index Scans with Finite LRU Buffers,"['Arun N. Swami', 'K. Bernhard Schiefer']",1995,VLDB J.
53e99fc9b7602d97028a1825,Thémis: A Database Programming Language Handling Integrity Constraints,"['Véronique Benzaken', 'Anne Doucet']",1995,VLDB J.
53e9ad87b7602d970377d546,Guest editorial.,['Malcolm P. Atkinson'],2000,VLDB J.
53e99796b7602d9701f5cf1c,OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization.,"['Navin Kabra', 'David J. DeWitt']",1999,VLDB J.
53e9b4d4b7602d9703ff331a,MiniCon: A scalable algorithm for answering queries using views.,"['Rachel Pottinger', 'Alon Y. Halevy']",2001,VLDB J.
53e9af26b7602d970395e7d8,Locating and accessing data repositories with WebSemantics.,"['George A. Mihaila', 'Louiqa Raschid', 'Anthony Tomasic']",2002,VLDB J.
53e9ad9eb7602d970379a5e1,"Title, Preface to the Special Issue on Persistent Object Systems",,1995,VLDB J.
53e9a455b7602d9702d70953,A formal perspective on the view selection problem.,"['Rada Chirkova', 'Alon Y. Halevy', 'Dan Suciu']",2002,VLDB J.
53e9af33b7602d970396e8cc,Instance-based attribute identification in database integration.,"['Cecil Chua Eng Huang', 'Roger H. L. Chiang', 'Ee-Peng Lim']",2003,VLDB J.
53e9bad7b7602d9704707a21,Concurrency Control in Hierarchical Multidatabase Systems.,"['Sharad Mehrotra', 'Henry F. Korth', 'Abraham Silberschatz']",1997,VLDB J.
53e9ba60b7602d970467ded7,Using Extended Feature Objects for Partial Similarity Retrieval.,"['Stefan Berchtold', 'Daniel A. Keim', 'Hans-Peter Kriegel']",1997,VLDB J.
53e99d4bb7602d970260367b,"Adaptable Pointer Swizzling Strategies in Object Bases: Design, Realization, and Quantitative Analysis","['Alfons Kemper', 'Donald Kossmann']",1995,VLDB J.
53e9b321b7602d9703deb19f,Algebraic Query Optimisation for Database Programming Languages,"['Alexandra Poulovassilis', 'Carol Small']",1996,VLDB J.
53e9b732b7602d97042c9527,A Taxonomy of Correctness Criteria in Database Applications,"['Krithi Ramamritham', 'Panos K. Chrysanthis']",1996,VLDB J.
53e9b4e9b7602d97040135c4,An Experimental System for Object-Based Sharing in Federated Databases,"['Doug Fang', 'Shahram Ghandeharizadeh']",1996,VLDB J.
53e9a0fcb7602d97029e94fa,Guest editorial.,"['Vijay Atluri', 'Anupam Joshi', 'Yelena Yesha']",2003,VLDB J.
53e9b543b7602d970407c5e2,A Complete Temporal Relational Algebra.,"['Debabrata Dey', 'Terence M. Barron', 'Veda C. Storey']",1996,VLDB J.
53e997bdb7602d9701fa9a88,Finding hot query patterns over an XQuery stream.,"['Liang Huai Yang', 'Mong-Li Lee', 'Wynne Hsu']",2004,VLDB J.
53e9a3e7b7602d9702d00794,Query processing techniques for arrays.,"['Arunprasad P. Marathe', 'Kenneth Salem']",2002,VLDB J.
53e99866b7602d970209f2c5,Parametric Query Optimization.,"['Yannis E. Ioannidis', 'Raymond T. Ng', 'Kyuseok Shim', 'Timos K. Sellis']",1997,VLDB J.
53e99832b7602d970205616b,Guest editorial.,"['Philip A. Bernstein', 'Yannis E. Ioannidis', 'Raghu Ramakrishnan']",2003,VLDB J.
53e99796b7602d9701f5cf1d,Monotonic complements for independent data warehouses.,"['Dominique Laurent', 'Jens Lechtenbörger', 'Nicolas Spyratos', 'Gottfried Vossen']",2001,VLDB J.
53e9a487b7602d9702da4e51,Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM.,"['Klemens Böhm', 'Karl Aberer', 'Erich J. Neuhold', 'Xiaoya Yang']",1997,VLDB J.
53e9aa4fb7602d97033be887,Guest Editorial: Databases and the Web.,"['Paolo Atzeni', 'Alberto O. Mendelzon']",2000,VLDB J.
53e9bc2db7602d970489c13e,Anatomy of a native XML base management system.,"['Thorsten Fiebig', 'Sven Helmer', 'Carl-Christian Kanne', 'Guido Moerkotte', 'Julia Neumann', 'Robert Schiele', 'Till Westmann']",2002,VLDB J.
53e9a6fdb7602d9703033ff0,AlphaSort: A Cache-Sensitive Parallel External Sort,"['Chris Nyberg', 'Tom Barclay', 'Zarka Cvetanovic', 'Jim Gray', 'David B. Lomet']",1995,VLDB J.
53e9b983b7602d9704574c36,Combining multi-visual features for efficient indexing in a large image database.,"['Anne H. H. Ngu', 'Quan Z. Sheng', 'Du Q. Huynh', 'Ron Lei']",2001,VLDB J.
53e9b1c2b7602d9703c527fb,"Adaptive, unsupervised stream mining.","['Spiros Papadimitriou', 'Anthony Brockwell', 'Christos Faloutsos']",2004,VLDB J.
53e99a52b7602d97022ba714,An authorization system for digital libraries.,"['Elena Ferrari', 'Nabil R. Adam', 'Vijayalakshmi Atluri', 'Elisa Bertino', 'Ugo Capuozzo']",2002,VLDB J.
53e9a29eb7602d9702ba7497,"Advanced Data Processing in KRISYS: Modeling Concepts, Implementation Techniques, and Client/Server Issues.","['Stefan Deßloch', 'Theo Härder', 'Nelson Mendonça Mattos', 'Bernhard Mitschang', 'Joachim Thomas']",1998,VLDB J.
53e9a3b3b7602d9702cc1f0e,Approximate query mapping: Accounting for translation closeness.,"['Kevin Chen-Chuan Chang', 'Hector Garcia-Molina']",2001,VLDB J.
53e9b9e1b7602d97045d900d,Approximate Similarity Retrieval with M-Trees.,"['Pavel Zezula', 'Pasquale Savino', 'Giuseppe Amato', 'Fausto Rabitti']",1998,VLDB J.
53e9ba59b7602d970467521b,TIMBER: A native XML database.,"['H. V. Jagadish', 'Shurug Al-Khalifa', 'Adriane Chapman', 'Laks V. S. Lakshmanan', 'Andrew Nierman', 'Stelios Paparizos', 'Jignesh M. Patel', 'Divesh Srivastava', 'Nuwee Wiwatwattana', 'Yuqing Wu', 'Cong Yu']",2002,VLDB J.
53e9b4c9b7602d9703fe3f00,Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,"['Beng Chin Ooi', 'Jiawei Han', 'Hongjun Lu', 'Kian-Lee Tan']",1996,VLDB J.
53e9ad4fb7602d97037372e8,Fibonacci: A Programming Language for Object Databases,"['Antonio Albano', 'Giorgio Ghelli', 'Renzo Orsini']",1995,VLDB J.
53e9b698b7602d9704209cf2,"Title, Foreword, VLDB Journal to be published electronically, Index Vol. 4",,1995,VLDB J.
53e9ab4fb7602d97034e5db8,Updating Knowledge Bases While Maintaining Their Consistency,"['Ernest Teniente', 'Antoni Olivé']",1995,VLDB J.
53e9ae1cb7602d97038308cd,Composing Web services on the Semantic Web.,"['Brahim Medjahed', 'Athman Bouguettaya', 'Ahmed K. Elmagarmid']",2003,VLDB J.
53e9ac42b7602d970360e4e2,Amit - the situation manager.,"['Asaf Adi', 'Opher Etzion']",2004,VLDB J.
53e9b7a5b7602d970434e5d1,Learning to match ontologies on the Semantic Web.,"['AnHai Doan', 'Jayant Madhavan', 'Robin Dhamankar', 'Pedro Domingos', 'Alon Y. Halevy']",2003,VLDB J.
53e998b8b7602d97020f4f11,Balancing energy efficiency and quality of aggregate data in sensor networks.,"['Mohamed A. Sharaf', 'Jonathan Beaver', 'Alexandros Labrinidis', 'Panos K. Chrysanthis']",2004,VLDB J.
53e9a603b7602d9702f2e2f1,A survey of approaches to automatic schema matching.,"['Erhard Rahm', 'Philip A. Bernstein']",2001,VLDB J.
53e9b029b7602d9703a87218,Learning Response Time for WebSources Using Query Feedback and Application in Query Optimization.,"['Jean-Robert Gruser', 'Louiqa Raschid', 'Vladimir Zadorozhny', 'Tao Zhan']",2000,VLDB J.
53e99d3eb7602d97025f5b71,Retrospective on Aurora.,"['Hari Balakrishnan', 'Magdalena Balazinska', 'Donald Carney', 'Ugur Çetintemel', 'Mitch Cherniack', 'Christian Convey', 'Eduardo F. Galvez', 'Jon Salz', 'Michael Stonebraker', 'Nesime Tatbul', 'Richard Tibbetts', 'Stanley B. Zdonik']",2004,VLDB J.
53e99fc9b7602d97028a3542,An Internet-based negotiation server for e-commerce.,"['Stanley Y. W. Su', 'Chunbo Huang', 'Joachim Hammer', 'Yihua Huang', 'Haifei Li', 'Liu Wang', 'Youzhong Liu', 'Charnyote Pluempitiwiriyawej', 'Minsoo Lee', 'Herman Lam']",2001,VLDB J.
53e9a401b7602d9702d1c147,Efficient retrieval of similar shapes.,"['Davood Rafiei', 'Alberto O. Mendelzon']",2002,VLDB J.
53e9b03cb7602d9703a9a185,Parallel multisource view maintenance.,"['Xin Zhang 0002', 'Lingli Ding', 'Elke A. Rundensteiner']",2004,VLDB J.
53e9a1c9b7602d9702ac38f0,HyperFile: A Data and Query Model for Documents,"['Chris Clifton', 'Hector Garcia-Molina', 'David Bloom']",1995,VLDB J.
53e9be22b7602d9704ade567,Conditional Selectivity for Statistics on Query Expressions.,"['Nicolas Bruno', 'Surajit Chaudhuri']",2004,SIGMOD Conference
53e9b5bcb7602d97041052bb,Garlic: a new flavor of federated query processing for DB2.,"['Vanja Josifovski', 'Peter M. Schwarz', 'Laura M. Haas', 'Eileen Tien Lin']",2002,SIGMOD Conference
53e9979bb7602d9701f66830,Real Business Processing Meets the Web.,['James Chong'],1998,SIGMOD Conference
53e9b1cab7602d9703c5d0f4,SOCQET: Semantic OLAP with Compressed Cube and Summarization.,"['Laks V. S. Lakshmanan', 'Jian Pei', 'Yan Zhao']",2003,SIGMOD Conference
53e9a7f1b7602d9703130ef6,Query by Humming - in Action with its Technology Revealed.,"['Yunyue Zhu', 'Dennis Shasha', 'Xiaojian Zhao']",2003,SIGMOD Conference
53e99d65b7602d970261ea57,"Database tuning: principles, experiments, and troubleshooting techniques (part II).","['Dennis Shasha', 'Philippe Bonnet']",2002,SIGMOD Conference
53e9be4ab7602d9704b05415,PIX: Exact and Approximate Phrase Matching in XML.,"['Sihem Amer-Yahia', 'Mary F. Fernández', 'Divesh Srivastava', 'Yu Xu']",2003,SIGMOD Conference
