id,title,authors,year,venue
539089ab20f70186a0d97031,"Transactional information systems: theory, algorithms, and the practice of concurrency control and recovery",['Marc H. Scholl'],2001,ACM SIGMOD Record
5390878e20f70186a0d39788,Information warfare and security,['H. V. Jagadish'],2001,ACM SIGMOD Record
558d6a6e0cf222bc17bbf257,Detection and classification of intrusions and faults using sequences of system calls,"['João B. D. Cabrera', 'Lundy Lewis', 'Raman K. Mehra']",2001,ACM SIGMOD Record
5590d0010cf2ce4b6f3a015f,Data mining-based intrusion detectors: an overview of the columbia IDS project,"['Salvatore J. Stolfo', 'Wenke Lee', 'Philip K. Chan', 'Wei Fan', 'Eleazar Eskin']",2001,ACM SIGMOD Record
539089ab20f70186a0d97055,Describing semistructured data,['Luca Cardelli'],2001,ACM SIGMOD Record
539089ab20f70186a0d97020,SQL multimedia and application packages (SQL/MM),"['Jim Melton', 'Andrew Eisenberg']",2001,ACM SIGMOD Record
539089ab20f70186a0d9701c,Research in multi-organizational processes and semantic information brokering at the LSDIS lab,"['Amit Sheth', 'John Miller', 'Krys Kochut', 'Budak Arpinar']",2001,ACM SIGMOD Record
539089ab20f70186a0d97067,Using unknowns to prevent discovery of association rules,"['Yücel Saygin', 'Vassilios S. Verykios', 'Chris Clifton']",2001,ACM SIGMOD Record
539089ab20f70186a0d970d1,Mining e-mail content for author identification forensics,"['O. de Vel', 'A. Anderson', 'M. Corney', 'G. Mohay']",2001,ACM SIGMOD Record
558f35a70cf2af9ee80eb93d,Java support for data-intensive systems: experiences building the telegraph dataflow system,"['Mehul A. Shah', 'Michael J. Franklin', 'Samuel Madden', 'Joseph M. Hellerstein']",2001,ACM SIGMOD Record
539089ab20f70186a0d970fa,ADAM: a testbed for exploring the use of data mining in intrusion detection,"['Daniel Barbará', 'Julia Couto', 'Sushil Jajodia', 'Ningning Wu']",2001,ACM SIGMOD Record
558ce053612c5d355d05243d,Mining system audit data: opportunities and challenges,"['Wenke Lee', 'Wei Fan']",2001,ACM SIGMOD Record
539089ab20f70186a0d97105,On the academic interview circuit: an end-to-end discussion,['Uğur Çetintemel'],2001,ACM SIGMOD Record
539089ab20f70186a0d97102,Reminiscences on Influential Papers,['Kenneth A. Ross'],2001,ACM SIGMOD Record
539089bb20f70186a0d98abc,The VLDB Journal — The International Journal on Very Large Data Bases,,1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98ac2,The VLDB Journal — The International Journal on Very Large Data Bases,,1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98a72,HyperFile: a data and query model for documents,"['Chris Clifton', 'Hector Garcia-Molina', 'David Bloom']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98acd,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems,,1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98ad4,The software information base: a server for reuse,"['Panos Constantopoulos', 'Matthias Jarke', 'John Mylopoulos', 'Yannis Vassiliou']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98a70,Data model for extensible support of explicit relationships in design databases,"['Joan Peckham', 'Bonnie MacKellar', 'Michael Doherty']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98a6e,InterViso: dealing with the complexity of federated database access,"['Marjorie Templeton', 'Herbert Henley', 'Edward Maros', 'Darrel J. Van Buer']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98a6d,Updating knowledge bases while maintaining their consistency,"['Ernest Teniente', 'Antoni Olivé']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98ad1,Thémis: a database programming language handling integrity constraints,"['Véronique Benzaken', 'Anne Doucet']",1995,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems
558cfddfe4b0bb3102a0cbc0,Historical queries along multiple lines of time evolution,"['Gad M. Landau', 'Jeanette P. Schmidt', 'Vassilis J. Tsotras']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98ada,Estimating page fetches for index scans with finite LRU buffers,"['Arun Swami', 'K. Bernhard Schiefer']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
558d7a680cf2e6675805043b,Sleepers and workaholics: caching strategies in mobile environments (extended version),"['Daniel Barbará', 'Tomasz Imieliński']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
558fc3020cf2b02d4688db14,Fibonacci: a programming language for object databases,"['Antonio Albano', 'Giorgio Ghelli', 'Renzo Orsini']",1995,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems
539089bb20f70186a0d98ad6,QuickStore: a high performance mapped object store,"['Seth J. White', 'David J. DeWitt']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
558f37b20cf2af9ee80ebcec,"Adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis","['Alfons Kemper', 'Donald Kossmann']",1995,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems
539089bb20f70186a0d98a55,The power of languages for the manipulation of complex values,"['Serge Abiteboul', 'Catriel Beeri']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98ae7,Orthogonally persistent object systems,"['Malcolm Atkinson', 'Ronald Morrison']",1995,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems
539089bb20f70186a0d98ae3,Realm-based spatial data types: the ROSE algebra,"['Ralf Hartmut Güting', 'Markus Schneider']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98b28,AlphaSort: a cache-sensitive parallel external sort,"['Chris Nyberg', 'Tom Barclay', 'Zarka Cvetanovic', 'Jim Gray', 'Dave Lomet']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98b2e,Tigukat: a uniform behavioral objectbase management system,"['M. Tamer Özsu', 'Randal Peters', 'Duane Szafron', 'Boman Irani', 'Anna Lipka', 'Adriana Muñoz']",1995,The VLDB Journal — The International Journal on Very Large Data Bases - Persistent object systems
558cfa84e4b0b692772c9e11,Characterization of database access pattern for analytic prediction of buffer hit probability,"['Asit Dan', 'Philip S. Yu', 'Jen Yao Chung']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089bb20f70186a0d98b37,Ordered shared locks for real-time databases,"['Divyakant Agrawal', 'Amr El Abbadi', 'Richard Jeffers', 'Lijing Lin']",1995,The VLDB Journal — The International Journal on Very Large Data Bases
558fc3330cf2b02d4688db1f,The VLDB Journal — The International Journal on Very Large Data Bases,,1995,The VLDB Journal — The International Journal on Very Large Data Bases
539089d320f70186a0d9c1e8,ACM SIGMOD Record,,2002,ACM SIGMOD Record
539089d320f70186a0d9c1cf,"Agents, trust, and information access on the semantic web","['Tim Finin', 'Anupam Joshi']",2002,ACM SIGMOD Record
539089d320f70186a0d9c216,The ρ operator: discovering and ranking associations on the semantic web,"['Kemafor Anyanwu', 'Amit Sheth']",2002,ACM SIGMOD Record
539089d320f70186a0d9c218,Book review column,['Karl Aberer'],2002,ACM SIGMOD Record
558d2b5a0cf2e83c89dfaf75,Methodology for development and employment of ontology based knowledge management applications,"['York Sure', 'Steffen Staab', 'Rudi Studer']",2002,ACM SIGMOD Record
5390877920f70186a0d2d969,A conceptual architecture for semantic web enabled web services,"['Christoph Bussler', 'Dieter Fensel', 'Alexander Maedche']",2002,ACM SIGMOD Record
539089d320f70186a0d9c215,A framework for semantic gossiping,"['Karl Aberer', 'Philippe Cudré-Mauroux', 'Manfred Hauswirth']",2002,ACM SIGMOD Record
5590d15b0cf2baaad9716eae,Amicalola report: database and information systems research challenges and opportunities in semantic web and enterprises,"['Amit Sheth', 'Robert Meersman']",2002,ACM SIGMOD Record
539089d320f70186a0d9c1ce,An early look at XQuery,"['Andrew Eisenberg', 'Jim Melton']",2002,ACM SIGMOD Record
539089d320f70186a0d9c225,Data modelling versus ontology engineering,"['Peter Spyns', 'Robert Meersman', 'Mustafa Jarrar']",2002,ACM SIGMOD Record
539089d320f70186a0d9c22a,Parameterized complexity for the database theorist,['Martin Grohe'],2002,ACM SIGMOD Record
5590d5c30cf25001c36ef3b3,Conceptual model of web service reputation,"['E. Michael Maximilien', 'Munindar P. Singh']",2002,ACM SIGMOD Record
539089d320f70186a0d9c226,Research in information managment at Dublin City University,"['Mark Roantree', 'Alan F. Smeaton']",2002,ACM SIGMOD Record
539089d320f70186a0d9c223,Report on the EDBT'02 panel on scientific data integration,"['Omar Boucelma', 'Silvana Castano', 'Carole Goble', 'Vanja Josifovski', 'Zoé Lacroix', 'Bertram Ludäscher']",2002,ACM SIGMOD Record
539089d320f70186a0d9c221,The Grid: an application of the semantic web,"['Carole Goble', 'David De Roure']",2002,ACM SIGMOD Record
539089d320f70186a0d9c21c,Querying multiple bioinformatics information sources: can semantic web research help?,"['David Buttler', 'Matthew Coleman', 'Terence Critchlow', 'Renato Fileto', 'Wei Han', 'Calton Pu', 'Daniel Rocco', 'Li Xiong']",2002,ACM SIGMOD Record
539089d320f70186a0d9c21b,Emergent semantics and the multimedia semantic web,"['W. I. Grosky', 'D. V. Sreenath', 'F. Fotouhi']",2002,ACM SIGMOD Record
539089d320f70186a0d9c21a,"Review of ""Ontologies: a silver bullet for knowledge management and electronic commerce"" by Dieter Fensel. Springer-Verlag, 2002.",['Antonio Badia'],2002,ACM SIGMOD Record
539089d320f70186a0d9c21d,Small worlds: the dynamics of networks between order and randomness,"['Jie Wu', 'Duncan J. Watts']",2002,ACM SIGMOD Record
558fe6de0cf28af999b579f9,ACM SIGMOD Record,,2003,ACM SIGMOD Record
53908a4020f70186a0d9d715,Reminiscences on influential papers,['Kenneth A. Ross'],2003,ACM SIGMOD Record
5590d37b0cf237666fc290d2,Jim Gray speaks out,['Marianne Winslett'],2003,ACM SIGMOD Record
53908a4020f70186a0d9d777,Performing joins without decompression in a compressed database system,"[""S. J. O'Connell"", 'N. Winterbottom']",2003,ACM SIGMOD Record
5390878e20f70186a0d3a4c8,ANSI SQL hierarchical processing can fully integrate native XML,['Michael M. David'],2003,ACM SIGMOD Record
53908a4020f70186a0d9d714,Report on the first international workshop on efficient web-based information systems,"['Zoé Lacroix', 'Omar Boucelma']",2003,ACM SIGMOD Record
53908a4020f70186a0d9d778,A database approach to quality of service specification in video databases,"['Elisa Bertino', 'Ahmed K. Elmagarmid', 'Mohand-Saïd Hacid']",2003,ACM SIGMOD Record
5390878e20f70186a0d3a4cf,Database research at UT Arlington,"['Sharma Chakravarthy', 'Alp Aslandogan', 'Ramez Elmasri', 'Leonidas Fegaras', 'JungHwan Oh']",2003,ACM SIGMOD Record
53908a4020f70186a0d9d77d,A graphical query language for mobile information systems,['Ya-Hui Chang'],2003,ACM SIGMOD Record
53908a4020f70186a0d9d780,Analysis of existing databases at the logical level: the DBA companion project,"['Fabien De Marchi', 'Stéphane Lopes', 'Jean-Marc Petit', 'Farouk Toumani']",2003,ACM SIGMOD Record
53908a4020f70186a0d9d78c,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference ""On the Move to Meaningful Internet Systems 2002""",['Karl Aberer'],2003,ACM SIGMOD Record
53908a4020f70186a0d9d806,A multi-paradigm querying approach for a generic multimedia database management system,"['Ji-Rong Wen', 'Qing Li', 'Wei-Ying Ma', 'Hong-Jiang Zhang']",2003,ACM SIGMOD Record
5390878e20f70186a0d3a4ce,XPath processing in a nutshell,"['Georg Gottlob', 'Christoph Koch', 'Reinhard Pichler']",2003,ACM SIGMOD Record
5590deac0cf2baaad97176a2,The VLDB Journal — The International Journal on Very Large Data Bases,,2002,The VLDB Journal — The International Journal on Very Large Data Bases
53908a4020f70186a0d9d7ec,Energy-performance trade-offs for spatial access methods on memory-resident data,"['Ning An', 'Sudhanva Gurumurthi', 'Anand Sivasubramaniam', 'Narayanan Vijaykrishnan', 'Mahmut Kandemir', 'Mary Jane Irwin']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
5390878e20f70186a0d3a4ec,Data page layouts for relational databases on deep memory hierarchies,"['Anastassia Ailamaki', 'David J. DeWitt', 'Mark D. Hill']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
53908a4020f70186a0d9d8a7,Database indexing for large DNA and protein sequence collections,"['Ela Hunt', 'Malcolm P. Atkinson', 'Robert W. Irving']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
53908a4020f70186a0d9d85d,A formal perspective on the view selection problem,"['Rada Chirkova', 'Alon Y. Halevy', 'Dan Suciu']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
53908a4020f70186a0d9d852,Views in a large-scale XML repository,"['Vincent Aguilera', 'Sophie Cluet', 'Tova Milo', 'Pierangelo Veltri', 'Dan Vodislav']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
558ffafd0cf2e9668dc4d50c,Editorial,"['Peter Apers', 'Stefano Ceri', 'Richard Snodgrass']",2002,The VLDB Journal — The International Journal on Very Large Data Bases
5390878e20f70186a0d3a64e,Proceedings of the 22th International Conference on Very Large Data Bases,"['T. M. Vijayaraman', 'Alejandro P. Buchmann', 'C. Mohan', 'Nandlal L. Sarda']",1996,VLDB '96 Proceedings of the 22th International Conference on Very Large Data Bases
5390878e20f70186a0d3a64f,Proceedings of the 21th International Conference on Very Large Data Bases,"['Umeshwar Dayal', 'Peter M. D. Gray', 'Shojiro Nishio']",1995,VLDB '95 Proceedings of the 21th International Conference on Very Large Data Bases
53908a4020f70186a0d9e24f,Proceedings of the 25th International Conference on Very Large Data Bases,"['Malcolm P. Atkinson', 'Maria E. Orlowska', 'Patrick Valduriez', 'Stanley B. Zdonik', 'Michael L. Brodie']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a4020f70186a0d9e36d,Proceedings of the 23rd International Conference on Very Large Data Bases,"['Matthias Jarke', 'Michael J. Carey', 'Klaus R. Dittrich', 'Frederick H. Lochovsky', 'Pericles Loucopoulos', 'Manfred A. Jeusfeld']",1997,VLDB '97 Proceedings of the 23rd International Conference on Very Large Data Bases
5390878e20f70186a0d3a650,Proceedings of the 26th International Conference on Very Large Data Bases,"['Amr El Abbadi', 'Michael L. Brodie', 'Sharma Chakravarthy', 'Umeshwar Dayal', 'Nabil Kamel', 'Gunter Schlageter', 'Kyu-Young Whang']",2000,VLDB'00 Very Large Data Bases
53908a4020f70186a0d9e44f,Proceedings of the VLDB 2001 International Workshop on Databases in Telecommunications II,['Willem Jonker'],2001,DBTel '01 Proceedings of the VLDB 2001 International Workshop on Databases in Telecommunications II
53908a4020f70186a0d9e45e,Proceedings of the VLDB 2002 Workshop EEXTT and CAiSE 2002 Workshop DTWeb on Efficiency and Effectiveness of XML Tools and Techniques and Data Integration over the Web-Revised Papers,"['Stéphane Bressan', 'Akmal B. Chaudhri', 'Mong-Li Lee', 'Jeffrey Xu Yu', 'Zoé Lacroix']",2003,Proceedings of the VLDB 2002 Workshop EEXTT and CAiSE 2002 Workshop DTWeb on Efficiency and Effectiveness of XML Tools and Techniques and Data Integration over the Web-Revised Papers
